run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_165640,stim_3,stim,65.33333333333333,-75.97972340203731,-75.97968593459451,-75.97970466829858,-188.7319117001388,2.7149831946317633,2.7149815767768164,-1.6178549469003656e-06,0,1.8310859867262508
20260225_165640,stim_3,stim,66.66666666666666,-61.60766733313898,-61.60767255271416,-61.607669942926435,-189.87524139682452,-1.7235256634320186,-1.7235261481647726,-4.847327539359014e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,68.0,-49.780681635169245,-49.780679875622944,-49.78068075539608,-187.95407201826055,1.4442086126586957,1.4442087536473176,1.4098862188838268e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,69.33333333333333,-54.086423354483074,-54.08642600699186,-54.08642468073737,-190.20194340093738,-1.3436472631118521,-1.3436473307901369,-6.767828475418014e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,70.66666666666666,-47.643192446661395,-47.643192122056135,-47.6431922843588,-188.71627869328677,-2.9960451745379117,-2.9960453472986344,-1.727607226165162e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,72.0,-45.05924955695028,-45.05924937247202,-45.05924946471116,-188.2265884556317,0.16969495657782982,0.16969509383175133,1.372539215060975e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,73.33333333333333,-50.706172242280175,-50.70617147155136,-50.70617185691582,-188.73164182131927,2.910357459302115,2.9103572244587674,-2.3484334743528732e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,74.66666666666666,-58.94282913528724,-58.94283377269171,-58.94283145398923,-189.55480628293796,-1.2961258801974602,-1.2961256304456636,2.4975179657715785e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,76.0,-58.64013776969169,-58.64013231975817,-58.640135044724516,-188.5879903993454,1.287751058176785,1.287751163733316,1.0555653107147123e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,77.33333333333333,-49.274869943925054,-49.274871838694835,-49.2748708913099,-188.15860672623182,-2.0429977367167007,-2.0429978010343817,-6.431768095893632e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,78.66666666666666,-52.455946437888066,-52.455944199944184,-52.45594531891609,-188.1095127462443,0.37015624063984426,0.3701564466341563,2.059943120524821e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,80.0,-51.43137991616889,-51.431377907643764,-51.43137891190629,-188.52835048887098,1.7716308285678768,1.7716306717997317,-1.5676814513199133e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,81.33333333333333,-59.58886502736281,-59.58887210788372,-59.58886856762262,-186.97703781322605,-1.8387442745084173,-1.83874401886129,2.556471272452398e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,82.66666666666666,-58.81598816373192,-58.81599391071497,-58.81599103722303,-187.8541798475932,-1.8168506014328394,-1.8168503536703096,2.477625298258346e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,84.0,-58.84976942985891,-58.84976543261188,-58.84976743123563,-186.864145383235,1.8323633019439318,1.8323626538098148,-6.481341170427868e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,85.33333333333333,-55.744595095938,-55.74459277760111,-55.744593936769675,-187.82138379734528,-0.22369949121233715,-0.22369907083209123,4.2038024591906087e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,86.66666666666666,-55.599987941482965,-55.59999330257494,-55.599990622028564,-185.56289243347524,-2.668131437371193,-2.668131587280496,-1.4990930319314089e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,88.0,-54.72664219040822,-54.726639843440395,-54.72664101692439,-187.1346977418855,1.6019038847116198,1.6019034888090946,-3.9590252520760316e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,89.33333333333333,-51.06609281591827,-51.06609255502802,-51.06609268547325,-186.86046922450566,-0.9242361672886835,-0.9242358441093643,3.231793191948995e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,90.66666666666666,-53.66874719742504,-53.66874775926256,-53.66874747834407,-185.48929503635526,2.215807947938354,2.2158074391692915,-5.087690624350216e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,92.0,-58.104890547900666,-58.10489695737806,-58.10489375263879,-186.57041222287958,-2.4407732099408093,-2.4407730518414588,1.5809935050015156e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,93.33333333333333,-53.70326640948923,-53.703263475962004,-53.70326494272558,-186.71111067237942,-0.3874271729348928,-0.38742687959506217,2.93339830648165e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,94.66666666666666,-49.56809362236041,-49.56809223087198,-49.568092926616245,-185.68531760686164,1.5289659099051294,1.5289656413249149,-2.685802145130367e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,96.0,-48.8493979179713,-48.84939915688798,-48.84939853742971,-185.1826102634014,-1.976134412100082,-1.9761341424523364,2.696477454655621e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,97.33333333333333,-53.8050463514561,-53.805044969791645,-53.80504566062405,-186.4120615363835,1.5979910604225491,1.5979906197886127,-4.406339364493306e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,98.66666666666666,-59.313999254676126,-59.31399595180487,-59.31399760324102,-186.49753262691772,-0.9300120251318782,-0.9300112374238743,7.877080039353501e-07,0,1.8310859867262508
