Frequency (Hz),Amplitude_dBFS,Phase_radians
15372.5,-333.6913564436286,2.5120190356239847
15373.0,-335.2270646917893,0.6375458179503409
15373.5,-339.407253032552,-1.9754248818354276
15374.0,-340.08654982430363,-0.5628949964887703
15374.5,-335.89502008425427,-0.7635778830194911
15375.0,-341.56221661365726,-3.074333418313968
15375.5,-344.8518358584437,-1.2151116455603341
15376.0,-337.92918429933854,2.0081639903678106
15376.5,-338.6117259791951,-1.4252954229840624
15377.0,-340.2460001249282,2.9466788623771207
15377.5,-339.1649348773159,-2.509630254763882
15378.0,-333.0178470438205,3.1121395637987055
15378.5,-345.3592561027581,-2.725692431649937
15379.0,-340.00439567359354,1.2970965185764216
15379.5,-351.9684097162189,-0.6465223948588721
15380.0,-336.2375471749468,1.9738681732329253
15380.5,-350.99034865732347,-1.0655381272005855
15381.0,-336.0550830711293,1.3011297993949025
15381.5,-341.7595288892573,0.01916181728383833
15382.0,-337.0369907360265,2.160858157412106
15382.5,-338.5900287367459,-1.3535455757422623
15383.0,-346.36848261597885,-0.2849937423562032
15383.5,-339.95904441921874,0.23058630031646996
15384.0,-347.5207053902212,1.0735759190252958
15384.5,-338.49888966187194,-0.08598757722719001
15385.0,-343.3627108572364,0.15850891389865382
15385.5,-339.50518338852936,2.7207145305095475
15386.0,-331.1541802483132,-0.20913911582480374
15386.5,-342.59645544910234,-1.4033340296516283
15387.0,-347.71599166864576,-2.0165220433087763
15387.5,-342.0240545265835,1.0920638145466486
15388.0,-329.39280712904286,-2.84147106432044
15388.5,-339.27337120148565,-1.8880820346218956
15389.0,-337.04848343619017,0.5252941819147187
15389.5,-339.15774603197775,2.1778804458401773
15390.0,-345.52797204558516,-0.15448254529634353
15390.5,-341.07998909132385,3.1299335340577272
15391.0,-337.6548756382688,0.08069432413547883
15391.5,-338.3504864202567,-2.6381327925936837
15392.0,-339.79515019444193,-0.18594661806635235
15392.5,-352.2569897565023,1.0655979835735343
15393.0,-344.5409516330411,2.1333580742143132
15393.5,-352.7581226425999,1.662627060940322
15394.0,-339.1316980141548,0.12405018850270019
15394.5,-356.7638557379811,0.6947871760541847
15395.0,-341.0280612346204,-1.387202201617668
15395.5,-338.55421094230275,-1.63793181783357
15396.0,-360.50095950563554,-2.2063036777387977
15396.5,-340.23688255688023,1.6735027621324363
15397.0,-334.36756508088285,0.2737922530846391
15397.5,-332.5110410519361,-1.122517771024082
15398.0,-335.79407159834045,2.209620158456672
15398.5,-337.7645160500732,1.0802500825290289
15399.0,-342.8161455734493,-0.6395538833974302
15399.5,-349.2458580078332,-2.6140158654697196
15400.0,-341.7272739258624,-0.8522808766387486
15400.5,-345.5062501940717,-1.80540802015582
15401.0,-342.06448132388846,-2.1508463290133126
15401.5,-331.76233129351317,0.18371224047654872
15402.0,-343.2576521271733,0.06338275220753012
15402.5,-365.29814090460957,2.439054883174942
15403.0,-333.6996397748467,2.370367520340844
15403.5,-332.28434687288075,0.9653706487336179
15404.0,-340.33929901227845,-1.3969121778079099
15404.5,-360.26383818418367,-0.8105397939144057
15405.0,-339.5153809175223,-3.1010001915748244
15405.5,-340.0359197128346,0.4877051089195083
15406.0,-355.07286179913433,0.30832714710178727
15406.5,-341.85940605537087,-0.20355673628236712
15407.0,-337.92483651746875,-1.3411196445574707
15407.5,-334.3468717832095,0.5305695023660855
15408.0,-351.7472077251425,-0.16483079975617954
15408.5,-355.5408229940733,-1.9847869260695696
15409.0,-345.9126389121446,-0.27177288549691403
15409.5,-336.9427864646076,1.9753270181241442
15410.0,-335.7208964732737,-1.5025827420591993
15410.5,-338.9506995778759,-0.9966213058421339
15411.0,-339.175534929021,1.8733326365501763
15411.5,-343.7455343138609,0.07524261803805536
15412.0,-340.16235838882744,1.1870808773924932
15412.5,-342.27102236308235,2.4814482517431293
15413.0,-334.6681783744094,-0.5241251002620017
15413.5,-333.92140228004916,2.68571614338875
15414.0,-337.78914948967736,-2.8376619369630824
15414.5,-333.8642943666914,2.6669041517820093
15415.0,-344.64985150139796,2.848643347422402
15415.5,-354.07432085390036,-1.0412261664979898
15416.0,-331.8626265313409,0.6522932423393017
15416.5,-341.1187381517172,-2.6303644827762316
15417.0,-353.0089011122155,2.5884249654906695
15417.5,-333.1359396231529,1.121226960122411
15418.0,-344.83173363750734,1.9827918215588949
15418.5,-334.6902147925862,-0.8185200104843992
15419.0,-335.0055661568799,1.457182723116249
15419.5,-343.7503162980063,0.6320613189863571
15420.0,-344.211704462796,-2.5022803152938105
15420.5,-330.0544200902157,1.3089746169921872
15421.0,-336.75965871252066,0.005685399152482026
15421.5,-350.5315177750201,0.15374295044836073
15422.0,-335.57556343380577,2.8712757326032565
15422.5,-345.0094863342863,0.4705483683577981
15423.0,-352.88288630782733,-0.0708891884882757
15423.5,-347.0964466893627,0.8240559294376811
15424.0,-351.59572347249247,-0.5752531719573948
15424.5,-342.37238567419865,-2.3115531489549523
15425.0,-347.1066991522181,-0.39034545482660743
15425.5,-333.39734811979434,2.9024459076985347
15426.0,-340.942889717462,-1.6281244608481367
15426.5,-333.69278252188593,0.5202317070445955
15427.0,-354.09396788116067,-1.2838530036299447
15427.5,-338.78610196419356,-2.182049557327785
15428.0,-340.20461750236404,-3.11050900567904
15428.5,-343.12253694371157,2.0033156384080404
15429.0,-346.39646949644776,0.878190108126643
15429.5,-339.257168944483,0.4550357932036237
15430.0,-337.6374466216125,-1.5601303497238006
15430.5,-335.87146635802463,2.7911725264879568
15431.0,-350.38011512745834,1.494800374784999
15431.5,-339.49143783315765,-1.8655873748259066
15432.0,-338.4326575495443,2.4567796567627713
15432.5,-337.75805437596944,-2.1078207486456493
15433.0,-341.67843342833567,1.4685300858396133
15433.5,-336.19682675483455,0.5117276859502109
15434.0,-342.18771843985826,1.7592501519043178
15434.5,-338.8612133172091,0.42133742577256056
15435.0,-336.8190928821633,2.272120579432084
15435.5,-339.6888899135329,-1.8711853689469093
15436.0,-332.86148861555466,2.2303294890883048
15436.5,-337.9883424670486,3.003110697368769
15437.0,-340.5507915831322,-0.9248246931708772
15437.5,-351.2862464627822,2.7180154205067866
15438.0,-336.9912951534974,-0.8124937303911401
15438.5,-334.7062033773346,2.5279886374245626
15439.0,-334.8312459492445,2.994027342877637
15439.5,-338.7454832600306,-2.2933917338061374
15440.0,-343.58619128180317,-0.5066149350585635
15440.5,-332.1038381065712,-2.8731212998790694
15441.0,-340.9124551717159,0.6084749410658971
15441.5,-337.5235336384372,-1.3174868268061302
15442.0,-350.648550432051,0.2704900053240024
15442.5,-335.2340615793758,1.0669863743668933
15443.0,-342.29057435004654,-1.7647162488146624
15443.5,-338.412323277525,0.8307259577748345
15444.0,-334.9060307884214,2.433148524493982
15444.5,-338.26196142313023,2.6370249533052483
15445.0,-342.9949901594273,1.6900750818644659
15445.5,-350.5392792854479,0.7209812613067967
15446.0,-338.35318062304907,-1.4614936954155031
15446.5,-338.71201126519117,-0.12036787662925602
15447.0,-355.77119890118814,0.9121015341597866
15447.5,-343.9891626500625,-0.8090910339339952
15448.0,-339.6502174993634,1.8805718320994576
15448.5,-342.2004667762124,1.7970449623891553
15449.0,-337.96808746430196,-1.1888713128809014
15449.5,-342.51872339027307,0.09714251317185041
15450.0,-344.86042501667373,-0.874190730446349
15450.5,-337.35283321253155,2.100364878902303
15451.0,-348.52658780716024,1.2001161253841897
15451.5,-334.8095386334574,1.3326091457622122
15452.0,-341.94143350323463,-1.9351040356282778
15452.5,-343.4148671221177,-2.230648009054774
15453.0,-335.40084501807667,1.7836378657771055
15453.5,-334.5418573012702,0.95736274295676
15454.0,-337.4143144805332,-1.264655466302216
15454.5,-348.9633853128919,-2.7913919554013966
15455.0,-343.18010494004545,-0.3030791619768719
15455.5,-355.73151104974585,2.441801974835023
15456.0,-341.22496569748444,-1.541799590794201
15456.5,-342.98636548496717,3.023496757641119
15457.0,-341.1050610860903,3.055428606488453
15457.5,-343.74144749434424,1.4862940520503394
15458.0,-342.711459270976,-0.8223478839517108
15458.5,-344.03710921987937,1.9963840812222153
15459.0,-335.6678581034721,2.832453101670854
15459.5,-345.28179095827545,-2.607948540482757
15460.0,-340.30575612199425,-1.059746903161268
15460.5,-340.7650705452595,-0.386058973876574
15461.0,-343.4630574114619,-2.21157825426648
15461.5,-337.34273963042943,2.6093950507804937
15462.0,-335.632542836185,2.385186383480952
15462.5,-334.7118728188584,-2.3657019408178224
15463.0,-350.61684345377466,-0.33821722165155665
15463.5,-344.45641337298446,-1.7225409359464465
15464.0,-340.4993302800349,-0.8960391424463512
15464.5,-340.913768835132,0.908981983076553
15465.0,-343.6742624099384,1.8813577060985807
15465.5,-346.10676195455886,2.1770398247615983
15466.0,-349.7890302487539,-1.494710714173449
15466.5,-338.24349138852943,-0.4713838865773909
15467.0,-342.7453022516243,1.8691235734461344
15467.5,-359.42265307298806,-0.7360670255788444
15468.0,-339.0524302092057,2.680146215208102
15468.5,-337.62950082978034,1.0951938337231872
15469.0,-340.4510082708645,1.2133304383427692
15469.5,-342.242797274963,2.4694846143793385
15470.0,-348.5949969323069,-0.32668775518046306
15470.5,-344.7636345104683,-2.497266880405835
15471.0,-335.99104551934795,-1.422085218471934
15471.5,-337.38320903170734,0.9723450818811652
15472.0,-341.30432834977876,-0.6602887852690535
15472.5,-350.6148677416541,-3.0204513697943884
15473.0,-334.71410623051315,1.6475397019879992
15473.5,-341.87387228325576,-0.668958721866155
15474.0,-346.2223220990238,-1.1803771203744744
15474.5,-337.27921688000345,-2.53592039103863
15475.0,-338.3011943916671,0.5701738466391282
15475.5,-341.6819718630853,2.877774098523911
15476.0,-340.7144281960018,0.5538195476929977
15476.5,-343.53128628527577,-1.50405293548554
15477.0,-340.4447950396543,-1.397147791265169
15477.5,-335.97677261704774,-0.6058114831556253
15478.0,-336.4991655464143,0.979014606876662
15478.5,-337.8366380152228,-2.633412652052047
15479.0,-343.2855631378362,1.115108275186239
15479.5,-342.9059346603341,-1.5394011472957585
15480.0,-340.33339697983655,-0.07134300418219439
15480.5,-346.20421384362555,0.7622119345916819
15481.0,-355.4451711076455,-3.0988790031162177
15481.5,-340.8366296802899,2.043902488272149
15482.0,-335.07465059014515,-0.7281766929768893
15482.5,-345.6895593268797,-1.5047927836544943
15483.0,-338.2688407163107,1.9030663457610486
15483.5,-339.93973295496,0.6609639829014077
15484.0,-335.0584198907449,2.9104031053114876
15484.5,-351.3016575086988,0.9623126048996714
15485.0,-345.9201239020324,-0.41390076024538197
15485.5,-347.2762008913395,2.2578416641720183
15486.0,-331.0610867661867,-2.674532856758465
15486.5,-343.8238404929799,-1.2779729736855272
15487.0,-335.43059755747674,1.8963084162392732
15487.5,-351.62512775945294,-1.0876113691188087
15488.0,-338.60923541104046,2.66431452442359
15488.5,-346.29462893036145,1.960664594792717
15489.0,-341.55758100873555,2.3281853466538673
15489.5,-343.5250643054553,-0.9958192002298534
15490.0,-340.12250325109335,-2.85360801281723
15490.5,-339.5352717066447,1.5462055621633712
15491.0,-346.80396534416946,-2.92779446264854
15491.5,-358.71221891466155,-1.8193117310825075
15492.0,-341.2072329040989,-2.1383405597802323
15492.5,-340.5557582496501,3.0415608628708237
15493.0,-332.0477496794523,-0.4410171837275587
15493.5,-362.24334513558745,1.6709458925605845
15494.0,-338.23641701703076,-1.0500082255931829
15494.5,-345.3126472775069,3.124472345290509
15495.0,-352.2747441772952,0.9591081066626851
15495.5,-345.89468978168503,-0.7977214266075768
15496.0,-338.64033676076065,0.7818819822426252
15496.5,-348.85827522040756,-2.9109322101311954
15497.0,-333.0988211004512,-0.2792823133331873
15497.5,-363.6339300370951,1.336896792744891
15498.0,-344.83029043679204,-2.4600164080643965
15498.5,-336.98063731164433,0.4971679100349315
15499.0,-342.65373041969207,-0.517918435632981
15499.5,-339.16240608624,-1.3790324247954238
15500.0,-354.07790424063506,0.6788199035279057
15500.5,-344.3282575611013,0.7346949626025121
15501.0,-339.38938183290986,1.3247786681087943
15501.5,-339.40828279047616,-0.9415458869758351
15502.0,-339.5980384204183,0.21731670380423151
15502.5,-340.8363110825249,-1.2821106441746712
15503.0,-350.0306454276159,2.361670199816974
15503.5,-338.0481151198504,2.40361522879495
15504.0,-340.8712407364214,2.997823593922644
15504.5,-345.99895622024036,2.717704555036368
15505.0,-341.6614596839496,0.9653008266702471
15505.5,-339.3737696885648,0.23701722337029005
15506.0,-348.66991900984266,-2.407489680984846
15506.5,-338.5520310207396,-1.5604849905177265
15507.0,-343.42454080163947,0.778979225636058
15507.5,-341.96278037637734,-2.193884916650672
15508.0,-361.32813933344164,-1.0254035366915726
15508.5,-349.01477709721115,1.127380034172486
15509.0,-339.8530669154063,-1.9298727590529299
15509.5,-341.56775255078367,2.852814475247201
15510.0,-344.0730934349757,1.6531958359528556
15510.5,-333.303291195077,0.7709736954702435
15511.0,-346.2405710979113,-1.0165820998038593
15511.5,-342.74359241480886,2.868477508160402
15512.0,-345.32881756998364,0.16723712066388285
15512.5,-343.4615722353208,-0.1616221793379573
15513.0,-340.57819654919854,-2.5248166465969004
15513.5,-343.5424615076164,-1.6548490723492963
15514.0,-335.9870025745835,-2.6621369721717127
15514.5,-343.063105425911,-0.9601573872106127
15515.0,-342.7717170605706,2.1936300509761186
15515.5,-339.9797783265294,-1.2256154617653718
15516.0,-347.93898895638455,-2.1591906305601394
15516.5,-344.64918088104605,0.6766095549156576
15517.0,-336.9275931290914,-1.349864787606929
15517.5,-346.6016824730877,1.2424505887115056
15518.0,-357.8533238477087,-0.19023012710637247
15518.5,-343.94437023070543,-2.1959519230704356
15519.0,-346.46057087306957,2.2093748763342487
15519.5,-341.66285238146656,0.9304144149107105
15520.0,-342.3354725570505,-1.1419325704962344
15520.5,-337.34073084719086,1.784527374143665
15521.0,-336.1267527355469,-0.9885782036926395
15521.5,-336.40879951645275,-2.7131012709785383
15522.0,-342.28921328491873,3.041654020232667
15522.5,-338.4654041957033,0.329912979854111
15523.0,-342.83271355335614,-1.4241691076169254
15523.5,-347.1536871672331,-0.46213248948913827
15524.0,-340.2069019562972,0.5401248980677318
15524.5,-341.1317078134846,-1.824354416547129
15525.0,-341.55967854312155,0.9056537203464765
15525.5,-342.7040486615068,-1.6369887953338365
15526.0,-339.5540032899109,-2.1960668490208493
15526.5,-336.028662996839,2.165467640850301
15527.0,-337.82414939878777,1.9082576637656405
15527.5,-336.9870595301328,1.3851733221734028
15528.0,-342.77681567732424,0.6556426459452898
15528.5,-351.54470846931184,0.6493738908920156
15529.0,-331.61496370545785,-0.28241526307715714
15529.5,-342.4794606142608,-0.7517308212741838
15530.0,-339.08021285859087,-3.0686462500008878
15530.5,-364.5832925527626,-0.018910807576628847
15531.0,-346.7377276776167,2.5635269646389323
15531.5,-338.0193125782688,1.6349920278539698
15532.0,-335.5934198629044,2.39136886507473
15532.5,-350.92214213566467,1.4634683749870812
15533.0,-339.43706319948797,-1.461969458748546
15533.5,-342.4888677411266,1.9306860726110406
15534.0,-341.9681493510945,1.0050280116510721
15534.5,-343.1219155608256,-1.7372239850300728
15535.0,-346.0485894023713,-2.2997162791951227
15535.5,-344.5212177297637,-2.5151061253543845
15536.0,-335.0409482558407,-2.017387989509765
15536.5,-348.6640826619795,-0.5242044651381055
15537.0,-341.5844216582115,1.5071725720504214
15537.5,-344.4317747759596,-1.2990885113089816
15538.0,-358.2940630610232,-1.7344563960861428
15538.5,-350.9988995167565,0.5941028817613515
15539.0,-351.59776013085764,0.5301443232235895
15539.5,-346.07239534467976,0.4858524557763367
15540.0,-346.4486855613668,-2.990372298541629
15540.5,-339.7672500153416,0.7834652764849593
15541.0,-343.24293554256707,-1.0798816280247787
15541.5,-349.2898972481264,2.9250025676144635
15542.0,-344.9483693817006,2.237816995769147
15542.5,-346.29074360769334,0.9639471539598806
15543.0,-342.76583793181834,-0.19657988638082557
15543.5,-335.59238037707564,-1.9439738755473137
15544.0,-345.218595468686,-2.9391166788751244
15544.5,-341.6980837883117,1.334151271407528
15545.0,-340.9373883280717,1.1030119739870714
15545.5,-343.6883775272522,-2.1974324342450027
15546.0,-348.42790575127617,0.06993724948768114
15546.5,-344.86811946212345,1.6220219916459526
15547.0,-344.0475691539763,2.1137087385715376
15547.5,-346.8707637048117,1.4423548012098573
15548.0,-337.6243198289469,2.0317929278742137
15548.5,-342.9660644094684,0.4891751890289076
15549.0,-341.510415374681,0.26552685930879144
15549.5,-344.29799384972966,2.524581342057643
15550.0,-340.1418380213925,-1.0615297765133067
15550.5,-343.61292803342786,-0.637198569178707
15551.0,-352.64059413679064,-1.7719823417962208
15551.5,-343.8890664827072,0.3007728800601315
15552.0,-351.4575218390305,2.7579325211645296
15552.5,-354.40709701376704,1.3162560876128806
15553.0,-340.91057795254994,-1.0728654005605318
