run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_172553,melody_2,melody,5.0,-65.40111584496225,-65.40622383353514,-65.4036707115776,-129.67751448877,-2.433565934758411,-2.434637980224398,-0.0010720454659871592,0,0.0
20260225_172553,melody_2,melody,5.416666666666667,-55.230117800959626,-55.234826697408536,-55.232471937061696,-126.47696484908012,1.6734575615390788,1.673537758048489,8.019650941015755e-05,0,0.0
20260225_172553,melody_2,melody,5.833333333333334,-55.23055902362845,-55.23687272153672,-55.23371556142688,-122.38852278414032,-1.2604985322069384,-1.2600068147795138,0.0004917174274245983,0,0.0
20260225_172553,melody_2,melody,6.25,-60.55288845518867,-60.55837676447943,-60.55563256828532,-127.7667317374841,1.2164942991641636,1.215893478428653,-0.0006008207355105988,0,0.0
20260225_172553,melody_2,melody,6.666666666666667,-55.707975644565046,-55.70370185929441,-55.70583855391061,-126.92896030380317,3.0732166965491428,3.0734610707714154,0.0002443742222726364,0,0.0
20260225_172553,melody_2,melody,7.083333333333334,-54.46303625288497,-54.46167295178944,-54.46235458198406,-135.63649261898132,-0.35907363942777293,-0.35899689831725773,7.674111051519938e-05,0,0.0
20260225_172553,melody_2,melody,7.5,-55.448007559960644,-55.445534464090365,-55.44677102319339,-129.10140798860414,-3.0822730858621257,-3.0825753352959278,-0.000302249433802082,0,0.0
20260225_172553,melody_2,melody,7.916666666666667,-53.79743641910403,-53.79377582083179,-53.79560603479047,-125.39493240406631,0.09415937582573515,0.09384447583957316,-0.0003148999861619928,0,0.0
20260225_172553,melody_2,melody,8.333333333333334,-58.50990645878072,-58.50328438999979,-58.506594891627074,-126.25482285135526,2.8046948797728497,2.804393962266792,-0.00030091750605754086,0,0.0
20260225_172553,melody_2,melody,8.75,-60.976954908653255,-60.98287246766799,-60.979913564717734,-127.8910634521116,-1.7206901385888527,-1.7200981478541237,0.000591990734728931,0,0.0
20260225_172553,melody_2,melody,9.166666666666668,-59.278030147804984,-59.288497991229015,-59.28326347077161,-121.58703082290066,0.6869692208109797,0.6860200454226155,-0.000949175388364143,0,0.0
20260225_172553,melody_2,melody,9.583333333333334,-55.61150982937856,-55.61332007401262,-55.612415034066544,-129.51813383287362,-2.661460839308294,-2.6618062406179774,-0.000345401309683524,0,0.0
20260225_172553,melody_2,melody,10.0,-56.06144734290712,-56.06269283986644,-56.06207021442163,-130.19500266886294,1.0351640839770238,1.0355299813369774,0.0003658973599536264,0,0.0
