Frequency_Hz,Magnitude_dBFS,Phase_rad
195.0,-6.524005175972026,-2.6295329836058308
196.0,-9.067278691507227,-1.5315090240876081
197.0,-8.610109423871844,-1.798921226667612
198.0,-6.19172357481084,1.5303654061208052
199.0,-6.353949887667999,1.9799804159279624
200.0,-10.035512860166783,-0.41806732926828855
201.0,-15.73298794938742,-1.5469423928077828
202.0,-6.103417511292374,-1.9267708188791373
203.0,-9.095823465207303,2.995791682660288
204.0,-12.680517246473356,0.9243892237150676
205.0,-9.507938018324918,-0.250473355964157
206.0,-12.717427149711757,-1.9959145920320978
207.0,-10.662294016439562,-0.9315372947255851
208.0,-9.969782389580365,3.1344506005636807
209.0,-12.62637113300091,3.0633168307740473
210.0,-13.677613801103208,0.7693634309420567
211.0,-14.390262660494479,1.2406522715795638
212.0,-16.150532968158693,-1.25323085959909
213.0,-15.414916322031049,0.7021123440482822
214.0,-25.99688284439044,-0.46924503246375865
215.0,-11.633552161820509,2.3556514499171506
216.0,-6.993502483371071,-2.5095705970855895
217.0,-16.976602580760744,0.2392378518865232
218.0,-5.068390054945113,2.1660496521868895
219.0,-12.11804219369084,0.6401874045034592
220.0,-11.908679050576062,-1.0198021080788309
221.0,-6.503887644253998,-1.9242722432371147
222.0,-7.477729492432925,-2.9709725877807673
223.0,-11.88633398778361,-1.2778445766337427
224.0,-19.66141277791065,-1.246432462249615
225.0,-4.4440208440465945,0.2910840655590365
226.0,-7.7399109113079945,1.8440923591565441
227.0,-15.361039312942161,2.7703740790038083
228.0,-19.24516366548771,-1.9669339267612176
229.0,-3.9157194434950093,0.21190701654847063
230.0,-11.254713210051332,0.653959004000882
231.0,-8.184626503439622,0.41186707315866244
232.0,-13.858313221081403,2.0278928543086856
233.0,-11.611834873115832,0.5480383302444296
234.0,-9.61125167227497,-2.103653631870512
235.0,-10.202191515889501,-0.7765234044704732
236.0,-11.087999057448139,-2.874550554934198
237.0,-6.537045521577303,-2.5151262371489276
