run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_171415,stim_1,stim,129.33333333333331,-53.30403388877545,-53.304027303253186,-53.30403059609726,-160.42920805285075,-2.694010456804459,-2.694001683658474,8.77314598524137e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,130.66666666666666,-47.93167850108122,-47.931691695437166,-47.93168509827499,-161.12651062692692,0.7988014402968073,0.7987973341433877,-4.106153419614067e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,132.0,-50.693796018741814,-50.69378030184051,-50.69378816031716,-161.8728460709441,-2.224415648148832,-2.224410431294091,5.216854741085797e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,133.33333333333331,-51.97169022967614,-51.971669068420844,-51.97167964907314,-162.60591146737536,0.2944089294663277,0.2944035788063958,-5.35065993190198e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,134.66666666666666,-52.62026645765513,-52.620285984613126,-52.62027622116002,-163.33147800173253,-2.614350761210589,-2.6143453849889764,5.376221612785059e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,136.0,-58.61352320394553,-58.61360005178415,-58.61356162783104,-163.65012001648356,2.065136794197668,2.0651299273429733,-6.8668546946426545e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,137.33333333333331,-57.68515051062572,-57.68506281308842,-57.685106661747014,-163.59776812312785,-0.2534305203863063,-0.253429761338728,7.590475782914831e-07,0,2.0460341628497574
20260225_171415,stim_1,stim,138.66666666666666,-76.44072337872731,-76.44153040041522,-76.44112688028942,-163.05838876460737,3.1242814793037836,3.124272328937215,-9.150366568455581e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,140.0,-53.17087521159294,-53.17093440634066,-53.17090480892165,-162.0904462562797,3.126975069148083,3.1269728660204623,-2.203127620781231e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,141.33333333333331,-47.9680570358432,-47.96801985205161,-47.968038443929345,-160.97507602934962,0.18886581533276728,0.1888671147800346,1.299447267316678e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,142.66666666666666,-51.15087101706388,-51.150934163116126,-51.15090259003608,-159.686095351573,-2.2786647385381116,-2.2786629515833057,1.786954805904628e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,144.0,-51.8393407017071,-51.839302677356656,-51.83932168958525,-158.44093192081982,1.8223308471866457,1.8223225819803535,-8.265206292268346e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,145.33333333333331,-50.902514348357506,-50.90255920550859,-50.902536776975765,-157.2528392394904,-1.2999979666442683,-1.2999898414606301,8.125183638130196e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,146.66666666666666,-48.90066403661051,-48.90063395278132,-48.90064899475117,-156.17716085569387,2.062686983815474,2.0626790534070927,-7.930408381540133e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,148.0,-51.6584074802514,-51.65838671869838,-51.65839709965772,-155.130825372869,-0.41975316881977476,-0.4197399741987961,1.319462097865154e-05,0,2.0460341628497574
