run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_154659,stim_5,stim,13.333333333333332,-49.46385413477519,-49.463852240666185,-49.46385318772486,-169.53257572054895,0.11743064611091655,0.11742867389160853,-1.972219308019052e-06,0,7.141291859774796
20260225_154659,stim_5,stim,14.666666666666666,-46.4786634709347,-46.478657368538094,-46.478660419737736,-169.04392417008071,-2.460889254970656,-2.4608879426372736,1.312333382408326e-06,0,7.141291859774796
20260225_154659,stim_5,stim,16.0,-47.28955828688349,-47.2895690298748,-47.28956365837913,-168.47173313774783,0.9509001459095238,0.9508989142282239,-1.2316812998403037e-06,0,7.141291859774796
20260225_154659,stim_5,stim,17.333333333333332,-54.042420815980314,-54.0424076168324,-54.04241421641834,-168.1182674435058,-2.6230933605095403,-2.6230897082004407,3.6523090995999037e-06,0,7.141291859774796
20260225_154659,stim_5,stim,18.666666666666664,-57.13367710684841,-57.13363891218741,-57.13365800951447,-167.65154223329898,-0.7289029922840048,-0.7289070131153187,-4.020831313900075e-06,0,7.141291859774796
20260225_154659,stim_5,stim,20.0,-59.85622677075425,-59.85629097746839,-59.85625887406803,-167.46228718488524,2.119309586770159,2.119313430322776,3.843552617066592e-06,0,7.141291859774796
20260225_154659,stim_5,stim,21.333333333333332,-56.406509062481234,-56.40646790539107,-56.40648848392495,-167.03678071821227,-0.8990560580997672,-0.8990595429376702,-3.484837903022786e-06,0,7.141291859774796
20260225_154659,stim_5,stim,22.666666666666664,-55.86700187830341,-55.867050276861974,-55.867026077549404,-166.91303838296244,1.7038838662658404,1.7038844908393846,6.245735442167444e-07,0,7.141291859774796
20260225_154659,stim_5,stim,24.0,-54.25691532931013,-54.25689972717527,-54.256907528260044,-166.7693602556665,-2.751800575252611,-2.751796193165146,4.382087465337747e-06,0,7.141291859774796
20260225_154659,stim_5,stim,25.333333333333332,-52.87789146767916,-52.87789662783805,-52.87789404777605,-166.65168328243192,0.11527932884418202,0.11527527634139757,-4.052502784443469e-06,0,7.141291859774796
